<p style="text-align:justify;">Quản lý rủi ro có thể được tích hợp vào quy trình phát triển phần mềm nào sau đây:</p>	Mô hình thác nước.	Mô hình xoắn ốc.	Mô hình prototype.	Mô hình chữ V.	Mô hình xoắn ốc.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Mô hình xoắn ốc.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>
<p style="text-align:justify;">Chọn yếu tố KHÔNG PHẢI là nguồn gốc của rủi ro trong các dự án phần mềm:</p>	Sự hiểu biết về kỹ thuật của người dùng.	Ngân sách thực hiện dự án.	Khó khăn về kỹ thuật.	Thay đổi về phạm vi.	Sự hiểu biết về kỹ thuật của người dùng.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Sự hiểu biết về kỹ thuật của người dùng.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>
<p style="text-align:justify;">Quản lý rủi ro được thực hiện ở nhóm tiến trình nào của quản lý dự án?</p>	Khởi động.	Thực hiện.	Kiểm soát.	Lập kế hoạch.	Kiểm soát.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Kiểm soát.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>
<p style="text-align:justify;">Yếu tố nào sau đây KHÔNG mang đến các rủi ro về kỹ thuật đối với dự án phần mềm?</p>	Kích thước của phần mềm.	Sự hiểu biết về kỹ thuật.	Sử dụng công nghệ mới.	Sự phức tạp của phần mềm.	Sự hiểu biết về kỹ thuật.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Sự hiểu biết về kỹ thuật.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>
<p style="text-align:justify;">Trong cấu trúc của tổ chức nào sau đây, người quản lý dự án có quyền lực cao nhất?</p>	Tổ chức theo dự án.	Tổ chức ma trận.	Tổ chức theo chức năng.	Tổ chức theo phân cấp.	Tổ chức theo dự án.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Tổ chức theo dự án.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>
<p style="text-align:justify;">Trong tháp nhu cầu của Maslow, nhu cầu nằm đỉnh tháp là:</p>	Nhu cầu tự hoàn thiện mình.	Nhu cầu sinh lý.	Nhu cầu an toàn.	Nhu cầu được tôn trọng.	Nhu cầu tự hoàn thiện mình.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Nhu cầu tự hoàn thiện mình.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>
<p style="text-align:justify;">Chức năng nào chú trọng nâng cao năng lực của đội dự án và đảm bảo cho các thành viên trong đội có các kỹ năng cần thiết?</p>	Quản lý đội.	Hoạch định.	Thu nhận.	Phát triển.	Phát triển.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Phát triển.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>
<p style="text-align:justify;">Chọn thứ tự đúng của quy trình quản lý nhân sự:</p>	Phát triển kỹ năng, hoạch định, thu nhận và quản lý đội.	Hoạch định, thu nhận, phát triển kỹ năng và quản lý đội.	Quản lý đội, hoạch định, thu nhận và phát triển kỹ năng.	Thu nhận, hoạch định, phát triển kỹ năng và quản lý đội.	Hoạch định, thu nhận, phát triển kỹ năng và quản lý đội.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Hoạch định, thu nhận, phát triển kỹ năng và quản lý đội.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>
<p style="text-align:justify;">Quy trình quản lý nhân sự dự án là:</p>	Hoạch định tài nguyên nhân sự và quản lý đội dự án.	Hoạch định tài nguyên nhân sự, thu nhận nhân viên và quản lý đội dự án.	Hoạch định, thu nhận nhân viên và quản lý đội dự án.	Hoạch định tài nguyên nhân sự, thu nhận nhân viên và quản lý đội dự án và phát triển kỹ năng.	Hoạch định tài nguyên nhân sự, thu nhận nhân viên và quản lý đội dự án và phát triển kỹ năng.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Hoạch định tài nguyên nhân sự, thu nhận nhân viên và quản lý đội dự án và phát triển kỹ năng.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>
<p style="text-align:justify;">Phát biểu đúng về quản lý nguồn nhân lực:</p>	Là nghệ thuật lãnh đạo, nghệ thuật chỉ huy, nghệ thuật làm việc với con người.	Là việc tuyển mộ, tuyển chọn, duy trì, phát triển, sử dụng, động viên và cung cấp tiện nghi cho nhân lực.	Là hoạch định, tổ chức, chỉ huy và kiểm soát các hoạt động nhằm thu hút, sử dụng và phát triển con người để có thể đạt được các mục tiêu của tổ chức.	Là tất cả các hoạt động của một tổ chức để thu hút, xây dựng, phát triển, sử dụng, đánh giá, bảo toàn và giữ gìn một lực lượng lao động phù hợp với yêu cầu công việc.	Là tất cả các hoạt động của một tổ chức để thu hút, xây dựng, phát triển, sử dụng, đánh giá, bảo toàn và giữ gìn một lực lượng lao động phù hợp với yêu cầu công việc.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Là tất cả các hoạt động của một tổ chức để thu hút, xây dựng, phát triển, sử dụng, đánh giá, bảo toàn và giữ gìn một lực lượng lao động phù hợp với yêu cầu công việc.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>
<p style="text-align:justify;">Trong phân tích giá trị thu được, giá trị của CV âm và SV dương:</p>	Giá trị khối lượng công việc đã hoàn thành lớn hơn chi phí thực tế nhưng nhỏ hơn chi phí theo kế hoạch.	Giá trị khối lượng công việc đã hoàn thành lớn hơn chi phí thực tế và chi phí thực tế nhỏ hơn chi phí theo kế hoạch.	Giá trị khối lượng công việc hoàn thành nhỏ hơn chi phí thực tế nhưng lớn hơn chi phí theo kế hoạch.	Giá trị khối lượng công việc đã hoàn thành nhỏ hơn chi phí thực tế và chi phí thực tế nhỏ hơn chi phí theo kế hoạch.	Giá trị khối lượng công việc hoàn thành nhỏ hơn chi phí thực tế nhưng lớn hơn chi phí theo kế hoạch.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 6. Kiểm soát dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Giá trị khối lượng công việc hoàn thành nhỏ hơn chi phí thực tế nhưng lớn hơn chi phí theo kế hoạch.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 6. Kiểm soát dự án phần mềm.</p>
<p style="text-align:justify;">Trong phân tích giá trị thu được, giá trị của CV và SV đều dương khi:</p>	Giá trị khối lượng công việc hoàn thành nhỏ hơn chi phí thực tế nhưng lớn hơn chi phí theo kế hoạch.	Giá trị khối lượng công việc đã hoàn thành lớn hơn chi phí thực tế và chi phí thực tế nhỏ hơn chi phí theo kế hoạch.	Giá trị khối lượng công việc đã hoàn thành lớn hơn chi phí thực tế nhưng nhỏ hơn chi phí theo kế hoạch.	Giá trị khối lượng công việc đã hoàn thành nhỏ hơn chi phí thực tế và chi phí thực tế nhỏ hơn chi phí theo kế hoạch.	Giá trị khối lượng công việc đã hoàn thành lớn hơn chi phí thực tế và chi phí thực tế nhỏ hơn chi phí theo kế hoạch.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 6. Kiểm soát dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Giá trị khối lượng công việc đã hoàn thành lớn hơn chi phí thực tế và chi phí thực tế nhỏ hơn chi phí theo kế hoạch.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 6. Kiểm soát dự án phần mềm.</p>
<p style="text-align:justify;">Người quản lý dự án cần kiểm tra tiến độ dự án khi nào?</p>	Ở giai đoạn một phần ba sau của quá trình thực hiện.	Trong suốt các giai đoạn thực hiện dự án.	Ở giai đoạn cuối cùng.	Khi dự án gần kết thúc.	Trong suốt các giai đoạn thực hiện dự án.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 6. Kiểm soát dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Trong suốt các giai đoạn thực hiện dự án.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 6. Kiểm soát dự án phần mềm.</p>
<p style="text-align:justify;">Khi phân tích giá trị thu được của dự án và biểu diễn trạng thái của dự án bằng biểu đồ thì số khả năng của trạng thái là:</p>	4	6	5	3	6<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 6. Kiểm soát dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: 6</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 6. Kiểm soát dự án phần mềm.</p>
<p style="text-align:justify;">Một dự án phát triển phần mềm ước tính hoàn tất trong 6 tháng với chi phí 10.000$. Khi dự án còn 2 tháng nữa sẽ kết thúc, 55% công việc của dự án đã hoàn tất, 7.000$ đã dùng cho các công việc. Phương sai lịch biểu (SV) là:</p>	3.000$.	1.160$.	-3.000$.	-1.160$.	-1.160$<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 6. Kiểm soát dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: -1.160$</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 6. Kiểm soát dự án phần mềm.</p>
<p style="text-align:justify;">Chọn công thức tính chỉ số thực hiện về chi phí (Schedule performance index):</p>	SPI = BCWP / BCWS.	SPI = BCWS / BCWP.	SPI = BCWP / ACWP.	SPI = ACWP / BCWP.	SPI = BCWP / BCWS.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 6. Kiểm soát dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: SPI = BCWP / BCWS.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 6. Kiểm soát dự án phần mềm.</p>
<p style="text-align:justify;">Cách ước lượng tỉ lệ phần trăm hoàn thành cho các công việc dự án KHÔNG theo quy ước là:</p>	Ước lượng cân đối.	Ước lượng 50-50	Ước lượng 0-100.	Ước lượng 40-60.	Ước lượng 40-60.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 6. Kiểm soát dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Ước lượng 40-60.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 6. Kiểm soát dự án phần mềm.</p>
<p style="text-align:justify;">Chiến lược nào sau đây KHÔNG được dùng để ứng phó với các rủi ro?</p>	Giảm nhẹ.	Chấp nhận.	Tránh.	Không chấp nhận.	Không chấp nhận.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Không chấp nhận.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>
<p style="text-align:justify;">Các rủi ro được sắp xếp theo yếu tố nào sau đây?</p>	Xác suất xảy ra và mức độ tác động.	Xác suất xảy ra và kinh phí ứng phó.	Mức độ tác động và kế hoạch ứng phó.	Mức độ tác động và kinh phí ứng phó.	Xác suất xảy ra và mức độ tác động.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Xác suất xảy ra và mức độ tác động.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>
<p style="text-align:justify;">Một dự án phần mềm mới có thể đem lại lợi nhuận cho tổ chức hoặc sẽ bán không được. Điều đó được xếp vào loại rủi ro gì?</p>	Rủi ro về tài chính.	Rủi ro về thị trường.	Rủi ro về kỹ thuật.	Rủi ro về con người.	Rủi ro về thị trường.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Rủi ro về thị trường.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>
<p style="text-align:justify;">Yếu tố nào sau đây KHÔNG mang đến các rủi ro về kỹ thuật đối với dự án phần mềm?</p>	Sự hiểu biết về kỹ thuật.	Kích thước của phần mềm.	Sự phức tạp của phần mềm.	Sử dụng công nghệ mới.	Sự hiểu biết về kỹ thuật.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Sự hiểu biết về kỹ thuật.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>
<p style="text-align:justify;">Quản lý rủi ro được thực hiện ở nhóm tiến trình nào của quản lý dự án?</p>	Kiểm soát.	Lập kế hoạch.	Thực hiện.	Khởi động.	Kiểm soát.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Kiểm soát.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>
<p style="text-align:justify;">Quản lý rủi ro có thể được tích hợp vào quy trình phát triển phần mềm nào sau đây:</p>	Mô hình thác nước.	Mô hình xoắn ốc.	Mô hình prototype.	Mô hình chữ V.	Mô hình xoắn ốc.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Mô hình xoắn ốc.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>
<p style="text-align:justify;">Xếp loại rủi ro cho tình huống: Tổ chức có thể không đủ khả năng về kinh phí để thực hiện dự án phần mềm?</p>	Rủi ro về con người.	Rủi ro về thị trường.	Rủi ro về kỹ thuật.	Rủi ro về tài chính.	Rủi ro về tài chính.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Rủi ro về tài chính.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 7. Quản lý rủi ro dự án phần mềm.</p>
<p style="text-align:justify;">Kích thích và động viên nhân viên thuộc về nhóm chức năng nào của quản lý nguồn nhân lực?</p>	Hoạch định.	Thu nhận.	Phát triển.	Quản lý.	Quản lý.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Quản lý.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>
<p style="text-align:justify;">Trong tháp nhu cầu của Maslow, nhu cầu duy trì sự tồn tại tự nhiên của cơ thể là nhu cầu nào?</p>	Nhu cầu sinh lý.	Nhu cầu được tôn trọng.	Nhu cầu sự tự hoàn thiện.	Nhu cầu an toàn.	Nhu cầu sinh lý.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Nhu cầu sinh lý.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>
<p style="text-align:justify;">Đối tượng của quản lý nguồn nhân lực là:</p>	Người lao động trong tổ chức và các vấn đề liên quan đến họ.	Chỉ bao gồm những nhân viên cấp dưới.	Chỉ bao gồm những người lãnh đạo cấp cao trong tổ chức.	Người lao động trong tổ chức.	Người lao động trong tổ chức và các vấn đề liên quan đến họ.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Người lao động trong tổ chức và các vấn đề liên quan đến họ.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>
<p style="text-align:justify;">Quản lý nhân sự dự án là:</p>	Hoạch định, thu nhận và kích thích nhân viên làm việc.	Hoạch định, thu nhận, huấn luyện và sử dụng nhân viên.	Hoạch định, thu nhận và sử dụng nhân viên.	Hoạch định, thu nhận, huấn luyện và sử dụng nhân viên và trả lương.	Hoạch định, thu nhận, huấn luyện và sử dụng nhân viên và trả lương.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Hoạch định, thu nhận, huấn luyện và sử dụng nhân viên và trả lương.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>
<p style="text-align:justify;">Quy trình quản lý nhân sự dự án là:</p>	Hoạch định tài nguyên nhân sự, thu nhận nhân viên và quản lý đội dự án.	Hoạch định, thu nhận nhân viên và quản lý đội dự án.	Hoạch định tài nguyên nhân sự, thu nhận nhân viên và quản lý đội dự án và phát triển kỹ năng.	Hoạch định tài nguyên nhân sự và quản lý đội dự án.	Hoạch định tài nguyên nhân sự, thu nhận nhân viên và quản lý đội dự án và phát triển kỹ năng.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Hoạch định tài nguyên nhân sự, thu nhận nhân viên và quản lý đội dự án và phát triển kỹ năng.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>
<p style="text-align:justify;">Chức năng nào chú trọng nâng cao năng lực của đội dự án và đảm bảo cho các thành viên trong đội có các kỹ năng cần thiết?</p>	Phát triển.	Hoạch định.	Quản lý đội.	Thu nhận.	Phát triển.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Phát triển.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 8. Quản lý nguồn nhân lực dự án.</p>
