<p style="text-align:justify;">Work Breakdown Structure – WBS là:</p>	Sự mô tả các hoạt động của một dự án.	Các thời điểm cuối cùng trong dự án.	Mô hình trách nhiệm của các trưởng nhóm.	Sự phân chia các hoạt động của một dự án.	Sự phân chia các hoạt động của một dự án.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Sự phân chia các hoạt động của một dự án.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>
<p style="text-align:justify;">Kỹ thuật ấn định công việc tạm thời được sử dụng để thu thập yêu cầu khi:</p>	Những hoạt động cần thu thập chưa diễn ra hoặc là những tình huống ngoại lệ.	Cần nhiều thời gian và chi phí để thu thập thông tin.	Thông tin thu thập không khách quan.	Thông tin thu thập không chính xác.	Những hoạt động cần thu thập chưa diễn ra hoặc là những tình huống ngoại lệ.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Những hoạt động cần thu thập chưa diễn ra hoặc là những tình huống ngoại lệ.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>
<p style="text-align:justify;">Chức năng chính của quản lý cấp cao trong quản lý phạm vi là:</p>	Bảo vệ những lợi ích chính của dự án.	Đưa ra các yêu cầu về thay đổi.	Xác định phạm vi mới của dự án.	Phê duyệt các tác động của các yêu cầu thay đổi.	Phê duyệt các tác động của các yêu cầu thay đổi.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Phê duyệt các tác động của các yêu cầu thay đổi.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>
<p style="text-align:justify;">Kỹ thuật thu thập yêu cầu phần mềm nào dễ thực hiện và thông tin thu thập được sẽ khách quan và chính xác?</p>	Xem xét phần mềm hiện có.	Họp nhóm.	Phỏng vấn.	Xem xét tài liệu.	Xem xét tài liệu.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Xem xét tài liệu.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>
<p style="text-align:justify;">Đặc trưng chính của WBS là:</p>	Được chia thành nhiều mức.	Không nêu cách thức thực hiện công việc.	Có hướng đi từ dưới lên.	Có hướng đi từ trên xuống.	Có hướng đi từ trên xuống.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Có hướng đi từ trên xuống.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>
<p style="text-align:justify;">Yếu tố nào sau đây KHÔNG PHẢI là đặc trưng của WBS?</p>	Không nêu cách thức thực hiện công việc.	Có hướng đi từ dưới lên.	Được chia thành nhiều mức.	Có hướng đi từ trên xuống.	Có hướng đi từ dưới lên.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Có hướng đi từ dưới lên.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>
<p style="text-align:justify;">Yếu tố nào sau đây KHÔNG PHẢI là đầu vào của hoạt động xây dựng WBS của dự án phần mềm?</p>	Báo cáo phạm vi dự án.	Quy trình phát triển phần mềm.	Báo cáo nghiên cứu khả thi.	Báo cáo yêu cầu.	Báo cáo nghiên cứu khả thi.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Báo cáo nghiên cứu khả thi.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>
<p style="text-align:justify;">Phạm vi dự án là:</p>	Ranh giới giữa các công việc cần phải thực hiện để dự án đạt được mục tiêu.	Các công việc được tiến hành trước khi dự án bắt đầu	Những công việc cần phải thực hiện để dự án đạt được mục tiêu.	Những công việc không thuộc về dự án.	Những công việc cần phải thực hiện để dự án đạt được mục tiêu.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Những công việc cần phải thực hiện để dự án đạt được mục tiêu.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>
<p style="text-align:justify;">Quản lý phạm vi dự án là:</p>	Các quy trình xác định và kiểm soát những kế hoạch thực hiện dự án.	Các quy trình xác định và kiểm soát những công việc của dự án và những công việc không thuộc dự án.	Các quy trình kiểm soát những công việc của dự án và những công việc không thuộc dự án.	Các quy trình xác định những công việc của dự án và những công việc không thuộc dự án.	Các quy trình xác định và kiểm soát những công việc của dự án và những công việc không thuộc dự án.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Các quy trình xác định và kiểm soát những công việc của dự án và những công việc không thuộc dự án.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>
<p style="text-align:justify;">Quản lý phạm vi dự án phần mềm KHÔNG bao gồm các hoạt động nào?</p>	Thu thập yêu cầu và xác định phạm vi.	Thiết kế và xây dựng phần mềm.	Xây dựng cấu trúc phân chia công việc.	Xác nhận và kiểm tra phạm vi.	Thiết kế và xây dựng phần mềm.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Thiết kế và xây dựng phần mềm.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>
<p style="text-align:justify;">Các đặc tính nào được xem là tiêu chuẩn để tuyển chọn người quản lý dự án?</p>	Uy tín, nhạy bén, hoà đồng, khả năng chế ngự áp lực.	Uy tín, nhạy bén, tác phong lãnh đạo và quản lý, khả năng chế ngự áp lực.	Chín chắn, nhạy bén, tác phong lãnh đạo và quản lý, khả năng chế ngự áp lực.	Uy tín, nhạy bén, kinh nghiệm.	Uy tín, nhạy bén, tác phong lãnh đạo và quản lý, khả năng chế ngự áp lực.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Uy tín, nhạy bén, tác phong lãnh đạo và quản lý, khả năng chế ngự áp lực.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 1. Tổng quan về quản lý dự án.</p>
<p style="text-align:justify;">Phát biểu nào sau đây KHÔNG PHẢI là đặc trưng của dự án?</p>	Có nhiều mục đích khác nhau.	Được thực hiện dưới sự hợp tác của nhiều người.	Có tính tạm thời.	Có tính rủi ro.	Có nhiều mục đích khác nhau.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Có nhiều mục đích khác nhau.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 1. Tổng quan về quản lý dự án, Slide 9. Đặc trưng của dự án.</p>
<p style="text-align:justify;">Một chuỗi các công việc nhằm tạo ra một sản phẩm hay dịch vụ duy nhất trong một thời hạn nào đó được mô tả đúng bởi thuật ngữ nào?</p>	Một nhiệm vụ.	Một dự án.	Một đơn vị công việc.	Một chương trình.	Một dự án.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Một dự án.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 1. Tổng quan về quản lý dự án.</p>
<p style="text-align:justify;">Nhóm tiến trình nào sau đây của dự án phần mềm có khối lượng công việc ít nhất?</p>	Thực hiện.	Khởi động.	Theo dõi và giám sát.	Lập kế hoạch.	Khởi động.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Khởi động.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 1. Tổng quan về quản lý dự án.</p>
<p style="text-align:justify;">Quản lý dự án phần mềm là:</p>	Khả năng quản lý một chuỗi công việc theo thứ tự thời gian với khoảng thời gian và ngân sách nhất định.	Khả năng hoàn thành một phần mềm trong khoảng thời gian nhất định.	Khả năng quản lý và nỗ lực tạm thời để tạo ra một phần mềm duy nhất với khoảng thời gian và ngân sách nhất định.	Khả năng hoàn thành một phần mềm với khoản ngân sách nhất định.	Khả năng quản lý và nỗ lực tạm thời để tạo ra một phần mềm duy nhất với khoảng thời gian và ngân sách nhất định.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Khả năng quản lý và nỗ lực tạm thời để tạo ra một phần mềm duy nhất với khoảng thời gian và ngân sách nhất định.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 1. Tổng quan về quản lý dự án.</p>
<p style="text-align:justify;">Hoạt động nào sau đây KHÔNG PHẢI là một hoạt động đặc thù của người quản lý dự án?</p>	Theo dõi và giám sát tiến độ dự án.	Lập kế hoạch tiến độ cho dự án.	Lập các kế hoạch cho dự án.	Kiểm soát công việc dự án.	Kiểm soát công việc dự án.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Kiểm soát công việc dự án.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 1. Tổng quan về quản lý dự án.</p>
<p style="text-align:justify;">Sắp xếp theo thứ tự hợp lý cho các nhóm quy trình trong quản lý dự án phần mềm:</p>	Khởi động, lập kế hoạch, theo dõi và giám sát, thực hiện, kết thúc.	Khởi động, lập kế hoạch, thực hiện, theo dõi và giám sát, kết thúc.	Khởi động, thực hiện, lập kế hoạch, theo dõi và giám sát, kết thúc.	Khởi động, theo dõi và giám sát, thực hiện, lập kế hoạch, kết thúc.	Khởi động, lập kế hoạch, thực hiện, theo dõi và giám sát, kết thúc.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Khởi động, lập kế hoạch, thực hiện, theo dõi và giám sát, kết thúc.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 1. Tổng quan về quản lý dự án.</p>
<p style="text-align:justify;">Tài liệu nào sau đây có thông tin bổ nhiệm người quản lý dự án?</p>	Kế hoạch dự án theo sơ đồ Gantt.	Tài liệu quy trình tổ chức.	Ma trận trách nhiệm.	Điều lệ dự án.	Điều lệ dự án.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Điều lệ dự án.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 2. Quản lý tích hợp dự án phần mềm.</p>
<p style="text-align:justify;">Khi nào đề xuất thay đổi của các bên liên quan được thực hiện?</p>	Khi đề xuất là của người quản lý dự án.	Khi đề xuất là của khách hàng.	Khi đề xuất là của đội dự án.	Khi được phê duyệt.	Khi được phê duyệt.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Khi được phê duyệt.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 2. Quản lý tích hợp dự án phần mềm.</p>
<p style="text-align:justify;">Khái niệm nào gồm tất cả các giai đoạn phát triển của một dự án phần mềm?</p>	Mô hình phát triển.	Chu kỳ sống.	Thời gian.	Tiến trình dự án.	Chu kỳ sống.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Chu kỳ sống.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 2. Quản lý tích hợp dự án phần mềm.</p>
<p style="text-align:justify;">Phát triển điều lệ dự án thuộc nhóm quy trình nào?</p>	Nghiên cứu khả thi.	Lập kế hoạch dự án.	Khởi động dự án.	Xác định dự án	Khởi động dự án.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Khởi động dự án.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 2. Quản lý tích hợp dự án phần mềm.</p>
<p style="text-align:justify;">Kế hoạch thực hiện dự án cung cấp ......... cho việc xác định và kiểm soát những thay đổi.</p>	hướng dẫn.	quy trình.	đường cơ sở.	kỹ thuật.	đường cơ sở.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: đường cơ sở.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 2. Quản lý tích hợp dự án phần mềm.</p>
<p style="text-align:justify;">Kỹ thuật thu thập yêu cầu phần mềm nào có thể thu thập nhanh các thông tin và ít chi phí nhưng cần nhiều thời gian để chuẩn bị?</p>	Họp nhóm.	Xem xét tài liệu.	Phỏng vấn.	Xem xét phần mềm hiện có	Họp nhóm.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Họp nhóm.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>
<p style="text-align:justify;">Người quản lý dự án nên thực hiện hoạt động gì để xác định được tất cả các công việc của dự án?</p>	Lập báo cáo nghiên cứu sơ bộ.	Lập kế hoạch quản lý rủi ro.	Lập cấu trúc phân chia công việc.	Phân công công việc rõ ràng.	Lập cấu trúc phân chia công việc.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Lập cấu trúc phân chia công việc.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>
<p style="text-align:justify;">Kỹ thuật thu thập yêu cầu phần mềm nào dễ thực hiện và thông tin thu thập được sẽ khách quan và chính xác?</p>	Xem xét phần mềm hiện có.	Phỏng vấn.	Xem xét tài liệu.	Họp nhóm.	Xem xét tài liệu.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Xem xét tài liệu.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>
<p style="text-align:justify;">Phạm vi dự án phần mềm KHÔNG đề cập đến:</p>	Các kỹ thuật được sử dụng để tạo ra sản phẩm phần mềm.	Các công việc liên quan đến việc tạo ra sản phẩm phần mềm.	Thời gian và chi phí phát triển phầm mềm.	Các quá trình được sử dụng để tạo ra sản phẩm phần mềm.	Thời gian và chi phí phát triển phầm mềm.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Thời gian và chi phí phát triển phầm mềm.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>
<p style="text-align:justify;">Quản lý phạm vi dự án phần mềm KHÔNG bao gồm các hoạt động nào?</p>	Thu thập yêu cầu và xác định phạm vi.	Xây dựng cấu trúc phân chia công việc.	Xác nhận và kiểm tra phạm vi.	Thiết kế và xây dựng phần mềm.	Thiết kế và xây dựng phần mềm.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Thiết kế và xây dựng phần mềm.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>
<p style="text-align:justify;">Chọn thứ tự đúng các bước thu thập yêu cầu phần mềm:</p>	Thu thập yêu cầu, phân tích yêu cầu, đánh giá yêu cầu, đặc tả yêu cầu.	Thu thập yêu cầu, phân tích yêu cầu, đặc tả yêu cầu, đánh giá yêu cầu.	Thu thập yêu cầu, đánh giá yêu cầu, phân tích yêu cầu, đặc tả yêu cầu.	Thu thập yêu cầu, đặc tả yêu cầu, phân tích yêu cầu, đánh giá yêu cầu.	Thu thập yêu cầu, phân tích yêu cầu, đặc tả yêu cầu, đánh giá yêu cầu.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Thu thập yêu cầu, phân tích yêu cầu, đặc tả yêu cầu, đánh giá yêu cầu.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>
<p style="text-align:justify;">Đặc trưng chính của WBS là:</p>	Có hướng đi từ trên xuống.	Được chia thành nhiều mức.	Không nêu cách thức thực hiện công việc.	Có hướng đi từ dưới lên.	Có hướng đi từ trên xuống.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Có hướng đi từ trên xuống.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>
<p style="text-align:justify;">Tiêu chí quan trọng nào được nhắc đến trong báo cáo quản lý phạm vi?</p>	Kinh phí.	Lịch trình.	Hoàn tất.	Chất lượng.	Hoàn tất.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Hoàn tất.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 3. Quản lý phạm vi dự án phần mềm.</p>
<p style="text-align:justify;">Phát biểu nào sau đây KHÔNG PHẢI là đặc trưng của dự án?</p>	Có tính tạm thời.	Có nhiều mục đích khác nhau.	Được thực hiện dưới sự hợp tác của nhiều người.	Có tính rủi ro.	Có nhiều mục đích khác nhau.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Có nhiều mục đích khác nhau.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 1. Tổng quan về quản lý dự án, Slide 9. Đặc trưng của dự án.</p>
<p style="text-align:justify;">Chọn ba đặc trưng quan trọng của dự án:</p>	Phạm vi, thời gian và tài nguyên.	Phạm vi, thời gian và công nghệ.	Phạm vi, thời gian và chi phí.	Phạm vi, thời gian và giải pháp.	Phạm vi, thời gian và chi phí.<p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 1. Tổng quan về quản lý dự án, Slide 12. Đặc trưng của dự án.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Phạm vi, thời gian và chi phí.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 1. Tổng quan về quản lý dự án, Slide 12. Đặc trưng của dự án.</p>
<p style="text-align:justify;">Một chuỗi các công việc nhằm tạo ra một sản phẩm hay dịch vụ duy nhất trong một thời hạn nào đó được mô tả đúng bởi thuật ngữ nào?</p>	Một đơn vị công việc.	Một nhiệm vụ.	Một dự án.	Một chương trình.	Một dự án.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Một dự án.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 1. Tổng quan về quản lý dự án.</p>
<p style="text-align:justify;">Một dự án chỉ được tiến hành khi đáp ứng đầy đủ các yêu cầu nào sau đây?</p>	Mục tiêu, yêu cầu của khách hàng, ngân sách, giải pháp thực hiện, kết quả mong đợi.	Mục tiêu, yêu cầu của khách hàng, ngân sách, công nghệ thực hiện, kết quả mong đợi.	Mục tiêu, yêu cầu của khách hàng, ngân sách, kế hoạch thực hiện, kết quả mong đợi.	Mục tiêu, yêu cầu của khách hàng, ngân sách, thời gian thực hiện, kết quả mong đợi.	Mục tiêu, yêu cầu của khách hàng, ngân sách, giải pháp thực hiện, kết quả mong đợi.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Mục tiêu, yêu cầu của khách hàng, ngân sách, giải pháp thực hiện, kết quả mong đợi.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 1. Tổng quan về quản lý dự án.</p>
<p style="text-align:justify;">Quản lý dự án phần mềm là:</p>	Khả năng hoàn thành một phần mềm với khoản ngân sách nhất định.	Khả năng quản lý và nỗ lực tạm thời để tạo ra một phần mềm duy nhất với khoảng thời gian và ngân sách nhất định.	Khả năng quản lý một chuỗi công việc theo thứ tự thời gian với khoảng thời gian và ngân sách nhất định.	Khả năng hoàn thành một phần mềm trong khoảng thời gian nhất định.	Khả năng quản lý và nỗ lực tạm thời để tạo ra một phần mềm duy nhất với khoảng thời gian và ngân sách nhất định.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Khả năng quản lý và nỗ lực tạm thời để tạo ra một phần mềm duy nhất với khoảng thời gian và ngân sách nhất định.</p><p><span style="font-weight: bold;">Tham khảo</span>: Bài giảng Chương 1. Tổng quan về quản lý dự án.</p>
