<p style="text-align:justify;">phpMyAdmin là…</p>	Phần mềm máy chủ ảo.	Phần mềm quản trị cơ sở dữ liệu.	Phần mềm nhập liệu.	Phần mềm quản trị máy chủ.	Phần mềm quản trị cơ sở dữ liệu.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Phần mềm quản trị cơ sở dữ liệu.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: phpMyAdmin là hệ quản trị csdl dùng trên web.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>
<p style="text-align:justify;">Trong phpMyAdmin, để xóa dữ liệu của một bảng thì nhấn nút nào dưới đây?</p>	Empty	Drop	Delete	Del	Empty<p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Trong phpMyAdmin, để xóa dữ liệu ta dùng Empty.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Empty</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Trong phpMyAdmin, để xóa dữ liệu ta dùng Empty.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>
<p style="text-align:justify;">Trong mô hình MVC tầng nào giao tiếp với hai tầng còn lại?</p>	Model	View	Controller	Control	Controller	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Controller</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Controller là tầng điều phối nên nó giao tiếp với các tầng khác.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>
<p style="text-align:justify;">$query = "UPDATE Table SET Name='A' WHERE ID=1". Để thực thi câu truy vấn trên trong PHP ta dùng câu lệnh nào trong PDO?</p>	$db-&gt;execute($query,$db)	$db-&gt;query($query)	$db-&gt;execute($query)	$db-&gt;exec($query)	$db-&gt;exec($query)<p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: exec là hàm thực thi trong PDO.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: $db-&gt;exec($query)</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: exec là hàm thực thi trong PDO.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>
<p style="text-align:justify;">Để lấy dữ liệu từ tất cả các hàng của tập kết quả thì người ta dùng cách nào sau đây?</p>	Sử dụng vòng lặp để duyệt từng hàng của tập kết quả.	Gán tập kết quả cho một biến mới.	Truy cập trực tiếp vào các phần tử của tập kết quả.	Gán 1 dòng quả cho một biến mới.	Sử dụng vòng lặp để duyệt từng hàng của tập kết quả.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Sử dụng vòng lặp để duyệt từng hàng của tập kết quả.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Để đọc tập kết quả người ta sử dụng vòng lặp.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>
<p style="text-align:justify;">Để lấy dữ liệu từ hàng đầu tiên của tập kết quả $b và lưu vào biến $a thì dùng cấu trúc nào sau đây?</p>	$a = $b-&gt;fetch()	$a = $b-&gt;fetch(1)	$a = $b-&gt;fetch(0)	$a = $b-&gt;fetch(all)	$a = $b-&gt;fetch()<p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: fetch() là lấy ra dòng đầu tiên trong tập kết quả.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: $a = $b-&gt;fetch()</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: fetch() là lấy ra dòng đầu tiên trong tập kết quả.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>
<p style="text-align:justify;">Để chuyển tiếp yêu cầu sang một URL khác người ta dùng hàm nào sau đây?</p>	require_once	include	header	require	header<p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: OOP có 3 đặc trưng là Encapsulation, Inheritance và Polymorphism.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: header</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: OOP có 3 đặc trưng là Encapsulation, Inheritance và Polymorphism.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>
<p style="text-align:justify;">Để lấy giá trị của phần tử 'Ten' của mảng $a và lưu vào biến $b thì dùng cấu trúc nào sau đây?</p>	$b = $a('Ten')	$b = $a['Ten']	$b = $a(Ten)	$b = $a[Ten]	$b = $a['Ten']	<p><span style="font-weight: bold;">Đáp án đúng là</span>: $b = $a['Ten']</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Cú pháp đúng để lấy giá trị phần tử mảng là $b = $a['Ten']</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>
<p style="text-align:justify;">Trong mô hình MVC tầng nào giao tiếp với hai tầng còn lại?</p>	Controller	Control	Model	View	Controller	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Controller</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Controller là tầng điều phối nên nó giao tiếp với các tầng khác.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>
<p style="text-align:justify;">Trong phpMyAdmin, để xóa dữ liệu của một bảng thì nhấn nút nào dưới đây?</p>	Delete	Empty	Drop	Del	Empty	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Empty</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Trong phpMyAdmin, để xóa dữ liệu ta dùng Empty.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>
<p style="text-align:justify;">Cú pháp nào sau đây là đúng?</p>	header(http://fpt.com.vn)	header(Location:/admin)	header(Locations:.)	header(Location:.)	header(Location:.)	<p><span style="font-weight: bold;">Đáp án đúng là</span>: header(Location:.)</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: header('location: .) là chỉ thị redirect.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>
<p style="text-align:justify;">Tầng nào sau đây thuộc các tầng của mô hình MVC?</p>	Database	Model, view, controller	Control	Viewer	Model, view, controller	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Model, view, controller</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Database, Viewer, Control không phải là các tầng trong mô hình MVC.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>
<p style="text-align:justify;">Để thực thi câu truy vấn "SELECT * FROM Table" trong PHP với biến kết nối là $db thì dùng cấu trúc nào?</p>	$db-&gt;query(SELECT * FROM Table)	$db-&gt;query('SELECT * FROM Table')	$db-&gt;execute('SELECT * FROM Table')	$db-&gt;exec('SELECT * FROM Table')	$db-&gt;query('SELECT * FROM Table')	<p><span style="font-weight: bold;">Đáp án đúng là</span>: $db-&gt;query('SELECT * FROM Table')</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Để lấy dữ liệu ta dùng cú pháp query: $db-&gt;query('SELECT * FROM Table')</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>
<p style="text-align:justify;">Để gán giá trị 'abc' cho phần tử 'Ten' của mảng $a thì dùng cấu trúc nào sau đây?</p>	$a('Ten') = 'abc'	$a('Ten',0) = 'abc'	$a[Ten] = abc	$a['Ten'] = 'abc'	$a['Ten'] = 'abc'	<p><span style="font-weight: bold;">Đáp án đúng là</span>: $a['Ten'] = 'abc'</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Để gán giá trị chuỗi cho phần tử mảng người ta dùng cú pháp $a['Ten'] = 'abc'</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>
<p style="text-align:justify;">Để lấy giá trị của phần tử thứ 4 của mảng $a và lưu vào biến $b thì dùng cấu trúc nào sau đây?</p>	$b = $a(2)	$b = $a[3]	$b = $a[4]	$b = $a(2,0)	$b = $a[3]	<p><span style="font-weight: bold;">Đáp án đúng là</span>: $b = $a[3]</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Chỉ số mảng bắt đầu từ 0, để lấy giá trị của phần tử thứ 4 người ta dùng $a[3]</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>
<p style="text-align:justify;">Cấu trúc try catch dùng để…</p>	Bắt ngoại lệ của đoạn mã PHP.	Bỏ qua lỗi của đoạn mã PHP.	Tăng tốc độ thực thi cho đoạn mã PHP.	Bỏ qua 1 dòng lệnh PHP.	Bắt ngoại lệ của đoạn mã PHP.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Bắt ngoại lệ của đoạn mã PHP.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Ý nghĩa của try...catch là dùng để bắt ngoại lệ.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>
<p style="text-align:justify;">Tầng model của mô hình MVC chứa những gì?</p>	Các file HTML thể hiện giao diện của ứng dụng.	Các file database.	Các file PHP thể hiện giao tiếp với người dùng.	Các file PHP biểu thị dữ liệu của ứng dụng.	Các file PHP biểu thị dữ liệu của ứng dụng.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Các file PHP biểu thị dữ liệu của ứng dụng.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: model dùng để chứa các file mô tả dữ liệu.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>
<p style="text-align:justify;">Để chuyển tiếp yêu cầu từ một trang PHP này sang một trang PHP khác người ta dùng hàm nào sau đây?</p>	require_once	header	include	require	include	<p><span style="font-weight: bold;">Đáp án đúng là</span>: include</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Khi chuyển tiếp trang trong PHP người ta dùng include.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>
<p style="text-align:justify;">Để khởi tạo mảng gồm 4 phần tử trong PHP thì dùng cấu trúc nào sau đây?</p>	$a = array(4)	array(5)	array(3)	array[3]	array(3)	<p><span style="font-weight: bold;">Đáp án đúng là</span>: array(3)</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Khởi tạo 4 phần tử người ta dùng array(3) vì chỉ số bắt đầu từ 0.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>
<p style="text-align:justify;">Để lấy dữ liệu từ tất cả các hàng của tập kết quả thì người ta dùng cách nào sau đây?</p>	Sử dụng vòng lặp để duyệt từng hàng của tập kết quả.	Gán tập kết quả cho một biến mới.	Truy cập trực tiếp vào các phần tử của tập kết quả.	Gán 1 dòng quả cho một biến mới.	Sử dụng vòng lặp để duyệt từng hàng của tập kết quả.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Sử dụng vòng lặp để duyệt từng hàng của tập kết quả.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Để đọc tập kết quả người ta sử dụng vòng lặp.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 5: Các thao tác dữ liệu trong PHP và MySQL, Mục 5.3. Sử dụng PDO.</p>
